bullseye,nova-compute-qemu,2:22.0.1-2+deb11u1,2023-01-30
bullseye,nova-conductor,2:22.0.1-2+deb11u1,2023-01-30
bullseye,nova-consoleproxy,2:22.0.1-2+deb11u1,2023-01-30
bullseye,nova-doc,2:22.0.1-2+deb11u1,2023-01-30
bullseye,nova-scheduler,2:22.0.1-2+deb11u1,2023-01-30
bullseye,nova-volume,2:22.0.1-2+deb11u1,2023-01-30
bullseye,python3-nova,2:22.0.1-2+deb11u1,2023-01-30
bullseye,libnss3,2:3.61-1+deb11u3,2023-02-15
bullseye,libnss3-dev,2:3.61-1+deb11u3,2023-02-15
bullseye,libnss3-tools,2:3.61-1+deb11u3,2023-02-15
bullseye,libntfs-3g883,1:2017.3.23AR.3-4+deb11u3,2022-11-02
bullseye,ntfs-3g,1:2017.3.23AR.3-4+deb11u3,2022-11-02
bullseye,ntfs-3g-dev,1:2017.3.23AR.3-4+deb11u3,2022-11-02
bullseye,open-vm-tools,2:11.2.5-2+deb11u1,2022-08-24
bullseye,open-vm-tools-desktop,2:11.2.5-2+deb11u1,2022-08-24
bullseye,open-vm-tools-dev,2:11.2.5-2+deb11u1,2022-08-24
bullseye,open-vm-tools-sdmp,2:11.2.5-2+deb11u1,2022-08-24
bullseye,libopenexr-dev,2.5.4-2+deb11u1,2022-12-10
bullseye,libopenexr25,2.5.4-2+deb11u1,2022-12-10
bullseye,openexr,2.5.4-2+deb11u1,2022-12-10
bullseye,openexr-doc,2.5.4-2+deb11u1,2022-12-10
bullseye,openjdk-11-dbg,11.0.18+10-1~deb11u1,2023-01-27
bullseye,openjdk-11-demo,11.0.18+10-1~deb11u1,2023-01-27
bullseye,openjdk-11-doc,11.0.18+10-1~deb11u1,2023-01-27
bullseye,openjdk-11-jdk,11.0.18+10-1~deb11u1,2023-01-27
bullseye,openjdk-11-jdk-headless,11.0.18+10-1~deb11u1,2023-01-27
bullseye,openjdk-11-jre,11.0.18+10-1~deb11u1,2023-01-27
bullseye,openjdk-11-jre-headless,11.0.18+10-1~deb11u1,2023-01-27
bullseye,openjdk-11-jre-zero,11.0.18+10-1~deb11u1,2023-01-27
bullseye,openjdk-11-source,11.0.18+10-1~deb11u1,2023-01-27
bullseye,openjdk-17-dbg,17.0.6+10-1~deb11u1,2023-01-28
bullseye,openjdk-17-demo,17.0.6+10-1~deb11u1,2023-01-28
bullseye,openjdk-17-doc,17.0.6+10-1~deb11u1,2023-01-28
bullseye,openjdk-17-jdk,17.0.6+10-1~deb11u1,2023-01-28
bullseye,openjdk-17-jdk-headless,17.0.6+10-1~deb11u1,2023-01-28
bullseye,openjdk-17-jre,17.0.6+10-1~deb11u1,2023-01-28
bullseye,openjdk-17-jre-headless,17.0.6+10-1~deb11u1,2023-01-28
bullseye,openjdk-17-jre-zero,17.0.6+10-1~deb11u1,2023-01-28
bullseye,openjdk-17-source,17.0.6+10-1~deb11u1,2023-01-28
bullseye,ldap-utils,2.4.57+dfsg-3+deb11u1,2022-05-16
bullseye,libldap-2.4-2,2.4.57+dfsg-3+deb11u1,2022-05-16
bullseye,libldap-common,2.4.57+dfsg-3+deb11u1,2022-05-16
bullseye,libldap2-dev,2.4.57+dfsg-3+deb11u1,2022-05-16
bullseye,slapd,2.4.57+dfsg-3+deb11u1,2022-05-16
bullseye,slapd-contrib,2.4.57+dfsg-3+deb11u1,2022-05-16
bullseye,slapd-smbk5pwd,2.4.57+dfsg-3+deb11u1,2022-05-16
bullseye,slapi-dev,2.4.57+dfsg-3+deb11u1,2022-05-16
bullseye,libssl-dev,1.1.1n-0+deb11u4,2023-02-07
bullseye,libssl-doc,1.1.1n-0+deb11u4,2023-02-07
bullseye,libssl1.1,1.1.1n-0+deb11u4,2023-02-07
bullseye,openssl,1.1.1n-0+deb11u4,2023-02-07
bullseye,openvswitch-common,2.15.0+ds1-2+deb11u2,2023-01-13
bullseye,openvswitch-dbg,2.15.0+ds1-2+deb11u2,2023-01-13
bullseye,openvswitch-dev,2.15.0+ds1-2+deb11u2,2023-01-13
bullseye,openvswitch-ipsec,2.15.0+ds1-2+deb11u2,2023-01-13
bullseye,openvswitch-pki,2.15.0+ds1-2+deb11u2,2023-01-13
bullseye,openvswitch-switch,2.15.0+ds1-2+deb11u2,2023-01-13
bullseye,openvswitch-switch-dpdk,2.15.0+ds1-2+deb11u2,2023-01-13
bullseye,openvswitch-testcontroller,2.15.0+ds1-2+deb11u2,2023-01-13
bullseye,openvswitch-vtep,2.15.0+ds1-2+deb11u2,2023-01-13
bullseye,python3-openvswitch,2.15.0+ds1-2+deb11u2,2023-01-13
bullseye,pcs,0.10.8-1+deb11u1,2022-09-05
bullseye,pcs-snmp,0.10.8-1+deb11u1,2022-09-05
bullseye,libperl-dev,5.32.1-4+deb11u1,2021-08-07
bullseye,libperl5.32,5.32.1-4+deb11u1,2021-08-07
bullseye,perl,5.32.1-4+deb11u1,2021-08-07
bullseye,perl-base,5.32.1-4+deb11u1,2021-08-07
bullseye,perl-debug,5.32.1-4+deb11u1,2021-08-07
bullseye,perl-doc,5.32.1-4+deb11u1,2021-08-07
bullseye,perl-modules-5.32,5.32.1-4+deb11u1,2021-08-07
bullseye,php-twig,2.14.3-1+deb11u2,2022-10-03
bullseye,php-twig-cssinliner-extra,2.14.3-1+deb11u2,2022-10-03
bullseye,php-twig-doc,2.14.3-1+deb11u2,2022-10-03
bullseye,php-twig-extra-bundle,2.14.3-1+deb11u2,2022-10-03
bullseye,php-twig-html-extra,2.14.3-1+deb11u2,2022-10-03
bullseye,php-twig-inky-extra,2.14.3-1+deb11u2,2022-10-03
bullseye,php-twig-intl-extra,2.14.3-1+deb11u2,2022-10-03
bullseye,php-twig-markdown-extra,2.14.3-1+deb11u2,2022-10-03
bullseye,libapache2-mod-php7.4,7.4.33-1+deb11u3,2023-02-22
bullseye,libphp7.4-embed,7.4.33-1+deb11u3,2023-02-22
bullseye,php7.4,7.4.33-1+deb11u3,2023-02-22
bullseye,php7.4-bcmath,7.4.33-1+deb11u3,2023-02-22
bullseye,php7.4-bz2,7.4.33-1+deb11u3,2023-02-22
bullseye,php7.4-cgi,7.4.33-1+deb11u3,2023-02-22
bullseye,php7.4-cli,7.4.33-1+deb11u3,2023-02-22
bullseye,php7.4-common,7.4.33-1+deb11u3,2023-02-22
bullseye,php7.4-curl,7.4.33-1+deb11u3,2023-02-22
bullseye,php7.4-dba,7.4.33-1+deb11u3,2023-02-22
bullseye,php7.4-dev,7.4.33-1+deb11u3,2023-02-22
bullseye,php7.4-enchant,7.4.33-1+deb11u3,2023-02-22
bullseye,php7.4-fpm,7.4.33-1+deb11u3,2023-02-22
bullseye,php7.4-gd,7.4.33-1+deb11u3,2023-02-22
bullseye,php7.4-gmp,7.4.33-1+deb11u3,2023-02-22
bullseye,php7.4-imap,7.4.33-1+deb11u3,2023-02-22
bullseye,php7.4-interbase,7.4.33-1+deb11u3,2023-02-22
bullseye,php7.4-intl,7.4.33-1+deb11u3,2023-02-22
bullseye,php7.4-json,7.4.33-1+deb11u3,2023-02-22
bullseye,php7.4-ldap,7.4.33-1+deb11u3,2023-02-22
bullseye,php7.4-mbstring,7.4.33-1+deb11u3,2023-02-22
bullseye,php7.4-mysql,7.4.33-1+deb11u3,2023-02-22
bullseye,php7.4-odbc,7.4.33-1+deb11u3,2023-02-22
bullseye,php7.4-opcache,7.4.33-1+deb11u3,2023-02-22
bullseye,php7.4-pgsql,7.4.33-1+deb11u3,2023-02-22
bullseye,php7.4-phpdbg,7.4.33-1+deb11u3,2023-02-22
bullseye,php7.4-pspell,7.4.33-1+deb11u3,2023-02-22
bullseye,php7.4-readline,7.4.33-1+deb11u3,2023-02-22
bullseye,php7.4-snmp,7.4.33-1+deb11u3,2023-02-22
bullseye,php7.4-soap,7.4.33-1+deb11u3,2023-02-22
bullseye,php7.4-sqlite3,7.4.33-1+deb11u3,2023-02-22
bullseye,php7.4-sybase,7.4.33-1+deb11u3,2023-02-22
bullseye,php7.4-tidy,7.4.33-1+deb11u3,2023-02-22
bullseye,php7.4-xml,7.4.33-1+deb11u3,2023-02-22
bullseye,php7.4-xmlrpc,7.4.33-1+deb11u3,2023-02-22
bullseye,php7.4-xsl,7.4.33-1+deb11u3,2023-02-22
bullseye,php7.4-zip,7.4.33-1+deb11u3,2023-02-22
bullseye,python-pil-doc,8.1.2+dfsg-0.3+deb11u1,2022-01-14
bullseye,python3-pil,8.1.2+dfsg-0.3+deb11u1,2022-01-14
bullseye,python3-pil-dbg,8.1.2+dfsg-0.3+deb11u1,2022-01-14
bullseye,python3-pil.imagetk,8.1.2+dfsg-0.3+deb11u1,2022-01-14
bullseye,python3-pil.imagetk-dbg,8.1.2+dfsg-0.3+deb11u1,2022-01-14
bullseye,libpixman-1-0,0.40.0-1.1~deb11u1,2022-11-08
bullseye,libpixman-1-dev,0.40.0-1.1~deb11u1,2022-11-08
bullseye,pngcheck,3.0.3-1~deb11u1,2022-12-09
bullseye,gir1.2-polkit-1.0,0.105-31+deb11u1,2022-01-22
bullseye,libpolkit-agent-1-0,0.105-31+deb11u1,2022-01-22
bullseye,libpolkit-agent-1-dev,0.105-31+deb11u1,2022-01-22
bullseye,libpolkit-gobject-1-0,0.105-31+deb11u1,2022-01-22
bullseye,libpolkit-gobject-1-dev,0.105-31+deb11u1,2022-01-22
bullseye,policykit-1,0.105-31+deb11u1,2022-01-22
bullseye,policykit-1-doc,0.105-31+deb11u1,2022-01-22
bullseye,gir1.2-poppler-0.18,20.09.0-3.1+deb11u1,2022-09-03
bullseye,libpoppler-cpp-dev,20.09.0-3.1+deb11u1,2022-09-03
bullseye,libpoppler-cpp0v5,20.09.0-3.1+deb11u1,2022-09-03
bullseye,libpoppler-dev,20.09.0-3.1+deb11u1,2022-09-03
bullseye,libpoppler-glib-dev,20.09.0-3.1+deb11u1,2022-09-03
bullseye,libpoppler-glib-doc,20.09.0-3.1+deb11u1,2022-09-03
bullseye,libpoppler-glib8,20.09.0-3.1+deb11u1,2022-09-03
bullseye,libpoppler-private-dev,20.09.0-3.1+deb11u1,2022-09-03
bullseye,libpoppler-qt5-1,20.09.0-3.1+deb11u1,2022-09-03
bullseye,libpoppler-qt5-dev,20.09.0-3.1+deb11u1,2022-09-03
bullseye,libpoppler102,20.09.0-3.1+deb11u1,2022-09-03
bullseye,poppler-utils,20.09.0-3.1+deb11u1,2022-09-03
bullseye,libecpg-compat3,13.7-0+deb11u1,2022-05-11
bullseye,libecpg-dev,13.7-0+deb11u1,2022-05-11
bullseye,libecpg6,13.7-0+deb11u1,2022-05-11
bullseye,libpgtypes3,13.7-0+deb11u1,2022-05-11
bullseye,libpq-dev,13.7-0+deb11u1,2022-05-11
bullseye,libpq5,13.7-0+deb11u1,2022-05-11
bullseye,postgresql-13,13.7-0+deb11u1,2022-05-11
bullseye,postgresql-client-13,13.7-0+deb11u1,2022-05-11
bullseye,postgresql-doc-13,13.7-0+deb11u1,2022-05-11
bullseye,postgresql-plperl-13,13.7-0+deb11u1,2022-05-11
bullseye,postgresql-plpython3-13,13.7-0+deb11u1,2022-05-11
bullseye,postgresql-pltcl-13,13.7-0+deb11u1,2022-05-11
bullseye,postgresql-server-dev-13,13.7-0+deb11u1,2022-05-11
bullseye,python3-django-postorius,1.3.4-2+deb11u1,2021-09-09
bullseye,prosody,0.11.9-2+deb11u2,2022-01-27
bullseye,puma,4.3.8-1+deb11u2,2022-04-14
bullseye,pypy3,7.3.5+dfsg-2+deb11u2,2022-11-01
bullseye,pypy3-dev,7.3.5+dfsg-2+deb11u2,2022-11-01
bullseye,pypy3-doc,7.3.5+dfsg-2+deb11u2,2022-11-01
bullseye,pypy3-lib,7.3.5+dfsg-2+deb11u2,2022-11-01
bullseye,pypy3-lib-testsuite,7.3.5+dfsg-2+deb11u2,2022-11-01
bullseye,pypy3-tk,7.3.5+dfsg-2+deb11u2,2022-11-01
bullseye,python3-sha3,1.0.2-4.1+deb11u1,2022-10-29
bullseye,python-bottle-doc,0.12.19-1+deb11u1,2022-05-31
bullseye,python3-bottle,0.12.19-1+deb11u1,2022-05-31
bullseye,python-django-doc,2:2.2.28-1~deb11u1,2022-10-14
bullseye,python3-django,2:2.2.28-1~deb11u1,2022-10-14
bullseye,python-nbxmpp-doc,2.0.2-1+deb11u1,2022-01-27
bullseye,python3-nbxmpp,2.0.2-1+deb11u1,2022-01-27
bullseye,qemu,1:5.2+dfsg-11+deb11u2,2022-05-06
bullseye,qemu-block-extra,1:5.2+dfsg-11+deb11u2,2022-05-06
bullseye,qemu-guest-agent,1:5.2+dfsg-11+deb11u2,2022-05-06
bullseye,qemu-system,1:5.2+dfsg-11+deb11u2,2022-05-06
bullseye,qemu-system-arm,1:5.2+dfsg-11+deb11u2,2022-05-06
bullseye,qemu-system-common,1:5.2+dfsg-11+deb11u2,2022-05-06
bullseye,qemu-system-data,1:5.2+dfsg-11+deb11u2,2022-05-06
bullseye,qemu-system-gui,1:5.2+dfsg-11+deb11u2,2022-05-06
bullseye,qemu-system-mips,1:5.2+dfsg-11+deb11u2,2022-05-06
bullseye,qemu-system-misc,1:5.2+dfsg-11+deb11u2,2022-05-06
bullseye,qemu-system-ppc,1:5.2+dfsg-11+deb11u2,2022-05-06
bullseye,qemu-system-sparc,1:5.2+dfsg-11+deb11u2,2022-05-06
bullseye,qemu-system-x86,1:5.2+dfsg-11+deb11u2,2022-05-06
bullseye,qemu-user,1:5.2+dfsg-11+deb11u2,2022-05-06
bullseye,qemu-user-binfmt,1:5.2+dfsg-11+deb11u2,2022-05-06
bullseye,qemu-user-static,1:5.2+dfsg-11+deb11u2,2022-05-06
bullseye,qemu-utils,1:5.2+dfsg-11+deb11u2,2022-05-06
bullseye,rails,2:6.0.3.7+dfsg-2+deb11u1,2023-03-11
bullseye,ruby-actioncable,2:6.0.3.7+dfsg-2+deb11u1,2023-03-11
bullseye,ruby-actionmailbox,2:6.0.3.7+dfsg-2+deb11u1,2023-03-11
bullseye,ruby-actionmailer,2:6.0.3.7+dfsg-2+deb11u1,2023-03-11
bullseye,ruby-actionpack,2:6.0.3.7+dfsg-2+deb11u1,2023-03-11
bullseye,ruby-actiontext,2:6.0.3.7+dfsg-2+deb11u1,2023-03-11
bullseye,ruby-actionview,2:6.0.3.7+dfsg-2+deb11u1,2023-03-11
bullseye,ruby-activejob,2:6.0.3.7+dfsg-2+deb11u1,2023-03-11
bullseye,ruby-activemodel,2:6.0.3.7+dfsg-2+deb11u1,2023-03-11
bullseye,ruby-activerecord,2:6.0.3.7+dfsg-2+deb11u1,2023-03-11
bullseye,ruby-activestorage,2:6.0.3.7+dfsg-2+deb11u1,2023-03-11
bullseye,ruby-activesupport,2:6.0.3.7+dfsg-2+deb11u1,2023-03-11
bullseye,ruby-rails,2:6.0.3.7+dfsg-2+deb11u1,2023-03-11
bullseye,ruby-railties,2:6.0.3.7+dfsg-2+deb11u1,2023-03-11
bullseye,redis,5:6.0.16-1+deb11u2,2022-02-16
bullseye,redis-sentinel,5:6.0.16-1+deb11u2,2022-02-16
bullseye,redis-server,5:6.0.16-1+deb11u2,2022-02-16
bullseye,redis-tools,5:6.0.16-1+deb11u2,2022-02-16
bullseye,request-tracker4,4.4.4+dfsg-2+deb11u2,2022-07-13
bullseye,rt4-apache2,4.4.4+dfsg-2+deb11u2,2022-07-13
bullseye,rt4-clients,4.4.4+dfsg-2+deb11u2,2022-07-13
bullseye,rt4-db-mysql,4.4.4+dfsg-2+deb11u2,2022-07-13
bullseye,rt4-db-postgresql,4.4.4+dfsg-2+deb11u2,2022-07-13
bullseye,rt4-db-sqlite,4.4.4+dfsg-2+deb11u2,2022-07-13
bullseye,rt4-doc-html,4.4.4+dfsg-2+deb11u2,2022-07-13
bullseye,rt4-fcgi,4.4.4+dfsg-2+deb11u2,2022-07-13
bullseye,rt4-standalone,4.4.4+dfsg-2+deb11u2,2022-07-13
bullseye,roundcube,1.4.13+dfsg.1-1~deb11u1,2022-01-06
bullseye,roundcube-core,1.4.13+dfsg.1-1~deb11u1,2022-01-06
bullseye,roundcube-mysql,1.4.13+dfsg.1-1~deb11u1,2022-01-06
bullseye,roundcube-pgsql,1.4.13+dfsg.1-1~deb11u1,2022-01-06
bullseye,roundcube-plugins,1.4.13+dfsg.1-1~deb11u1,2022-01-06
bullseye,roundcube-sqlite3,1.4.13+dfsg.1-1~deb11u1,2022-01-06
bullseye,rsyslog,8.2102.0-2+deb11u1,2022-05-21
bullseye,rsyslog-czmq,8.2102.0-2+deb11u1,2022-05-21
bullseye,rsyslog-elasticsearch,8.2102.0-2+deb11u1,2022-05-21
bullseye,rsyslog-gnutls,8.2102.0-2+deb11u1,2022-05-21
bullseye,rsyslog-gssapi,8.2102.0-2+deb11u1,2022-05-21
bullseye,rsyslog-hiredis,8.2102.0-2+deb11u1,2022-05-21
bullseye,rsyslog-kafka,8.2102.0-2+deb11u1,2022-05-21
bullseye,rsyslog-mongodb,8.2102.0-2+deb11u1,2022-05-21
bullseye,rsyslog-mysql,8.2102.0-2+deb11u1,2022-05-21
bullseye,rsyslog-openssl,8.2102.0-2+deb11u1,2022-05-21
bullseye,rsyslog-pgsql,8.2102.0-2+deb11u1,2022-05-21
bullseye,rsyslog-relp,8.2102.0-2+deb11u1,2022-05-21
bullseye,ruby-image-processing,1.10.3-1+deb11u1,2022-12-31
bullseye,libruby2.7,2.7.4-1+deb11u1,2022-02-01
bullseye,ruby2.7,2.7.4-1+deb11u1,2022-02-01
bullseye,ruby2.7-dev,2.7.4-1+deb11u1,2022-02-01
bullseye,ruby2.7-doc,2.7.4-1+deb11u1,2022-02-01
bullseye,salt-api,3002.6+dfsg1-4+deb11u1,2021-11-18
bullseye,salt-cloud,3002.6+dfsg1-4+deb11u1,2021-11-18
bullseye,salt-common,3002.6+dfsg1-4+deb11u1,2021-11-18
bullseye,salt-doc,3002.6+dfsg1-4+deb11u1,2021-11-18
bullseye,salt-master,3002.6+dfsg1-4+deb11u1,2021-11-18
bullseye,salt-minion,3002.6+dfsg1-4+deb11u1,2021-11-18
bullseye,salt-proxy,3002.6+dfsg1-4+deb11u1,2021-11-18
bullseye,salt-ssh,3002.6+dfsg1-4+deb11u1,2021-11-18
bullseye,salt-syndic,3002.6+dfsg1-4+deb11u1,2021-11-18
bullseye,ctdb,2:4.13.13+dfsg-1~deb11u5,2022-08-09
bullseye,libnss-winbind,2:4.13.13+dfsg-1~deb11u5,2022-08-09
bullseye,libpam-winbind,2:4.13.13+dfsg-1~deb11u5,2022-08-09
bullseye,libsmbclient,2:4.13.13+dfsg-1~deb11u5,2022-08-09
bullseye,libsmbclient-dev,2:4.13.13+dfsg-1~deb11u5,2022-08-09
bullseye,libwbclient-dev,2:4.13.13+dfsg-1~deb11u5,2022-08-09
bullseye,libwbclient0,2:4.13.13+dfsg-1~deb11u5,2022-08-09
bullseye,python3-samba,2:4.13.13+dfsg-1~deb11u5,2022-08-09
bullseye,registry-tools,2:4.13.13+dfsg-1~deb11u5,2022-08-09
bullseye,samba,2:4.13.13+dfsg-1~deb11u5,2022-08-09
bullseye,samba-common,2:4.13.13+dfsg-1~deb11u5,2022-08-09
bullseye,samba-common-bin,2:4.13.13+dfsg-1~deb11u5,2022-08-09
bullseye,samba-dev,2:4.13.13+dfsg-1~deb11u5,2022-08-09
bullseye,samba-dsdb-modules,2:4.13.13+dfsg-1~deb11u5,2022-08-09
bullseye,samba-libs,2:4.13.13+dfsg-1~deb11u5,2022-08-09
bullseye,samba-testsuite,2:4.13.13+dfsg-1~deb11u5,2022-08-09
bullseye,samba-vfs-modules,2:4.13.13+dfsg-1~deb11u5,2022-08-09
bullseye,smbclient,2:4.13.13+dfsg-1~deb11u5,2022-08-09
bullseye,winbind,2:4.13.13+dfsg-1~deb11u5,2022-08-09
bullseye,schroot,1.6.10-12+deb11u1,2022-08-18
bullseye,schroot-common,1.6.10-12+deb11u1,2022-08-18
bullseye,libpam-slurm,20.11.7+really20.11.4-2+deb11u1,2022-06-16
bullseye,libpam-slurm-adopt,20.11.7+really20.11.4-2+deb11u1,2022-06-16
bullseye,libpmi0,20.11.7+really20.11.4-2+deb11u1,2022-06-16
bullseye,libpmi0-dev,20.11.7+really20.11.4-2+deb11u1,2022-06-16
bullseye,libpmi2-0,20.11.7+really20.11.4-2+deb11u1,2022-06-16
bullseye,libpmi2-0-dev,20.11.7+really20.11.4-2+deb11u1,2022-06-16
bullseye,libslurm-dev,20.11.7+really20.11.4-2+deb11u1,2022-06-16
bullseye,libslurm-perl,20.11.7+really20.11.4-2+deb11u1,2022-06-16
bullseye,libslurm36,20.11.7+really20.11.4-2+deb11u1,2022-06-16
bullseye,libslurmdb-perl,20.11.7+really20.11.4-2+deb11u1,2022-06-16
bullseye,slurm-client,20.11.7+really20.11.4-2+deb11u1,2022-06-16
bullseye,slurm-client-emulator,20.11.7+really20.11.4-2+deb11u1,2022-06-16
bullseye,slurm-wlm,20.11.7+really20.11.4-2+deb11u1,2022-06-16
bullseye,slurm-wlm-basic-plugins,20.11.7+really20.11.4-2+deb11u1,2022-06-16
bullseye,slurm-wlm-basic-plugins-dev,20.11.7+really20.11.4-2+deb11u1,2022-06-16
bullseye,slurm-wlm-doc,20.11.7+really20.11.4-2+deb11u1,2022-06-16
bullseye,slurm-wlm-emulator,20.11.7+really20.11.4-2+deb11u1,2022-06-16
bullseye,slurm-wlm-torque,20.11.7+really20.11.4-2+deb11u1,2022-06-16
bullseye,slurmctld,20.11.7+really20.11.4-2+deb11u1,2022-06-16
bullseye,slurmd,20.11.7+really20.11.4-2+deb11u1,2022-06-16
bullseye,slurmdbd,20.11.7+really20.11.4-2+deb11u1,2022-06-16
bullseye,slurmrestd,20.11.7+really20.11.4-2+deb11u1,2022-06-16
bullseye,sview,20.11.7+really20.11.4-2+deb11u1,2022-06-16
bullseye,smarty3,3.1.39-2+deb11u1,2022-05-29
bullseye,golang-github-snapcore-snapd-dev,2.49-1+deb11u2,2022-11-30
bullseye,golang-github-ubuntu-core-snappy-dev,2.49-1+deb11u2,2022-11-30
bullseye,snap-confine,2.49-1+deb11u2,2022-11-30
bullseye,snapd,2.49-1+deb11u2,2022-11-30
bullseye,ubuntu-core-launcher,2.49-1+deb11u2,2022-11-30
bullseye,snort,2.9.20-0+deb11u1,2023-02-18
bullseye,snort-common,2.9.20-0+deb11u1,2023-02-18
bullseye,snort-common-libraries,2.9.20-0+deb11u1,2023-02-18
bullseye,snort-doc,2.9.20-0+deb11u1,2023-02-18
bullseye,snort-rules-default,2.9.20-0+deb11u1,2023-02-18
bullseye,sogo,5.0.1-4+deb11u1,2021-12-17
bullseye,sogo-common,5.0.1-4+deb11u1,2021-12-17
bullseye,libsox-dev,14.4.2+git20190427-2+deb11u2,2023-03-16
bullseye,libsox-fmt-all,14.4.2+git20190427-2+deb11u2,2023-03-16
bullseye,libsox-fmt-alsa,14.4.2+git20190427-2+deb11u2,2023-03-16
bullseye,libsox-fmt-ao,14.4.2+git20190427-2+deb11u2,2023-03-16
bullseye,libsox-fmt-base,14.4.2+git20190427-2+deb11u2,2023-03-16
bullseye,libsox-fmt-mp3,14.4.2+git20190427-2+deb11u2,2023-03-16
bullseye,libsox-fmt-oss,14.4.2+git20190427-2+deb11u2,2023-03-16
bullseye,libsox-fmt-pulse,14.4.2+git20190427-2+deb11u2,2023-03-16
bullseye,libsox3,14.4.2+git20190427-2+deb11u2,2023-03-16
bullseye,sox,14.4.2+git20190427-2+deb11u2,2023-03-16
bullseye,spip,3.2.11-3+deb11u7,2023-03-01
bullseye,squashfs-tools,1:4.4-2+deb11u2,2021-10-13
bullseye,squid,4.13-10+deb11u2,2022-09-25
bullseye,squid-cgi,4.13-10+deb11u2,2022-09-25
bullseye,squid-common,4.13-10+deb11u2,2022-09-25
bullseye,squid-openssl,4.13-10+deb11u2,2022-09-25
bullseye,squid-purge,4.13-10+deb11u2,2022-09-25
bullseye,squidclient,4.13-10+deb11u2,2022-09-25
bullseye,charon-cmd,5.9.1-1+deb11u3,2022-10-06
bullseye,charon-systemd,5.9.1-1+deb11u3,2022-10-06
bullseye,libcharon-extauth-plugins,5.9.1-1+deb11u3,2022-10-06
bullseye,libcharon-extra-plugins,5.9.1-1+deb11u3,2022-10-06
bullseye,libstrongswan,5.9.1-1+deb11u3,2022-10-06
bullseye,libstrongswan-extra-plugins,5.9.1-1+deb11u3,2022-10-06
bullseye,libstrongswan-standard-plugins,5.9.1-1+deb11u3,2022-10-06
bullseye,strongswan,5.9.1-1+deb11u3,2022-10-06
bullseye,strongswan-charon,5.9.1-1+deb11u3,2022-10-06
bullseye,strongswan-libcharon,5.9.1-1+deb11u3,2022-10-06
bullseye,strongswan-nm,5.9.1-1+deb11u3,2022-10-06
bullseye,strongswan-pki,5.9.1-1+deb11u3,2022-10-06
bullseye,strongswan-scepclient,5.9.1-1+deb11u3,2022-10-06
bullseye,strongswan-starter,5.9.1-1+deb11u3,2022-10-06
bullseye,strongswan-swanctl,5.9.1-1+deb11u3,2022-10-06
bullseye,libapache2-mod-svn,1.14.1-3+deb11u1,2022-04-09
bullseye,libsvn-dev,1.14.1-3+deb11u1,2022-04-09
bullseye,libsvn-doc,1.14.1-3+deb11u1,2022-04-09
bullseye,libsvn-java,1.14.1-3+deb11u1,2022-04-09
bullseye,libsvn-perl,1.14.1-3+deb11u1,2022-04-09
bullseye,libsvn1,1.14.1-3+deb11u1,2022-04-09
bullseye,python3-subversion,1.14.1-3+deb11u1,2022-04-09
bullseye,ruby-svn,1.14.1-3+deb11u1,2022-04-09
bullseye,subversion,1.14.1-3+deb11u1,2022-04-09
bullseye,subversion-tools,1.14.1-3+deb11u1,2022-04-09
bullseye,sudo,1.9.5p2-3+deb11u1,2023-01-16
bullseye,sudo-ldap,1.9.5p2-3+deb11u1,2023-01-16
bullseye,python3-swift,2.26.0-10+deb11u1,2023-01-24
bullseye,swift,2.26.0-10+deb11u1,2023-01-24
bullseye,swift-account,2.26.0-10+deb11u1,2023-01-24
bullseye,swift-container,2.26.0-10+deb11u1,2023-01-24
bullseye,swift-doc,2.26.0-10+deb11u1,2023-01-24
bullseye,swift-drive-audit,2.26.0-10+deb11u1,2023-01-24
bullseye,swift-object,2.26.0-10+deb11u1,2023-01-24
bullseye,swift-object-expirer,2.26.0-10+deb11u1,2023-01-24
bullseye,swift-proxy,2.26.0-10+deb11u1,2023-01-24
bullseye,syslog-ng,3.28.1-2+deb11u1,2023-03-02
bullseye,syslog-ng-core,3.28.1-2+deb11u1,2023-03-02
bullseye,syslog-ng-dbg,3.28.1-2+deb11u1,2023-03-02
bullseye,syslog-ng-dev,3.28.1-2+deb11u1,2023-03-02
bullseye,syslog-ng-mod-add-contextual-data,3.28.1-2+deb11u1,2023-03-02
bullseye,syslog-ng-mod-amqp,3.28.1-2+deb11u1,2023-03-02
bullseye,syslog-ng-mod-examples,3.28.1-2+deb11u1,2023-03-02
bullseye,syslog-ng-mod-extra,3.28.1-2+deb11u1,2023-03-02
bullseye,syslog-ng-mod-geoip2,3.28.1-2+deb11u1,2023-03-02
bullseye,syslog-ng-mod-getent,3.28.1-2+deb11u1,2023-03-02
bullseye,syslog-ng-mod-graphite,3.28.1-2+deb11u1,2023-03-02
bullseye,syslog-ng-mod-http,3.28.1-2+deb11u1,2023-03-02
bullseye,syslog-ng-mod-map-value-pairs,3.28.1-2+deb11u1,2023-03-02
bullseye,syslog-ng-mod-mongodb,3.28.1-2+deb11u1,2023-03-02
bullseye,syslog-ng-mod-python,3.28.1-2+deb11u1,2023-03-02
bullseye,syslog-ng-mod-rdkafka,3.28.1-2+deb11u1,2023-03-02
bullseye,syslog-ng-mod-redis,3.28.1-2+deb11u1,2023-03-02
bullseye,syslog-ng-mod-riemann,3.28.1-2+deb11u1,2023-03-02
